Date,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6)
2018-06-19,3.0,3.0,3.0,3.0,6.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,32,12.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,0.25,10.0,11.0,13.0,11.0,9.0,13.0,11.0,7.0,6.0,7.0,2.0,3.0,103,8.583333333333334,76.6,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-06-21,9.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,18,12.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,12.0,10.0,8.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,51,4.25,76.6,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
2018-06-23,,,,,,,,2.0,2.0,0.0,1.0,0.0,5,5.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,5.0,4.0,5.0,5.0,14.0,33,6.6,76.8,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0
2018-06-24,3.0,2.0,1.0,0.0,3.0,3.0,0.0,,,,,,12,7.0,1.7142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,0.2857142857142857,10.0,11.0,8.0,2.0,8.0,7.0,6.0,,,,,,52,7.428571428571429,77.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-06-26,4.0,6.0,2.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,2.0,3.0,33,12.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,8.0,3.0,4.0,4.0,10.0,6.0,1.0,6.0,6.0,3.0,3.0,58,4.833333333333333,76.6,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-06-28,2.0,2.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,20,12.0,1.6666666666666667,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.5,15.0,18.0,12.0,10.0,8.0,9.0,9.0,4.0,2.0,10.0,5.0,5.0,107,8.916666666666666,76.8,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2018-06-30,,,,,,,,3.0,2.0,3.0,1.0,4.0,13,5.0,2.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,7.0,6.0,8.0,1.0,9.0,31,6.2,76.8,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-07-01,0.0,3.0,1.0,2.0,1.0,9.0,1.0,,,,,,17,7.0,2.4285714285714284,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,,,,,4,0.5714285714285714,4.0,19.0,11.0,4.0,6.0,5.0,4.0,,,,,,53,7.571428571428571,77.4,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-07-03,6.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,18,12.0,1.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6,0.5,15.0,9.0,9.0,4.0,6.0,3.0,4.0,0.0,1.0,6.0,3.0,3.0,63,5.25,76.6,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2018-07-05,3.0,1.0,0.0,2.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,19,12.0,1.5833333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.25,12.0,16.0,8.0,7.0,7.0,10.0,9.0,3.0,0.0,3.0,0.0,5.0,80,6.666666666666667,76.6,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-07-07,,,,,,,,0.0,1.0,3.0,0.0,2.0,6,5.0,1.2,,,,,,,,0.0,0.0,1.0,0.0,0.0,1,0.2,,,,,,,,4.0,5.0,12.0,0.0,7.0,28,5.6,77.2,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-07-08,0.0,4.0,0.0,3.0,0.0,4.0,0.0,,,,,,11,7.0,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,10.0,11.0,8.0,1.0,3.0,9.0,6.0,,,,,,48,6.857142857142857,77.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-07-10,1.0,1.0,2.0,5.0,5.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,25,12.0,2.0833333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,10.0,10.0,9.0,9.0,7.0,7.0,10.0,5.0,7.0,7.0,1.0,4.0,86,7.166666666666667,78.2,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-07-12,4.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16,12.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,7.0,3.0,5.0,8.0,2.0,9.0,8.0,2.0,3.0,1.0,0.0,1.0,49,4.083333333333333,78.4,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-07-14,,,,,,,,3.0,1.0,3.0,1.0,2.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,10.0,6.0,9.0,4.0,7.0,36,7.2,78.2,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-07-15,4.0,6.0,0.0,0.0,1.0,2.0,1.0,,,,,,14,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,3,0.42857142857142855,9.0,7.0,5.0,3.0,4.0,5.0,2.0,,,,,,35,5.0,78.6,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-07-17,1.0,0.0,5.0,3.0,7.0,4.0,2.0,2.0,2.0,5.0,0.0,1.0,32,12.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,8.0,2.0,3.0,10.0,3.0,6.0,7.0,3.0,4.0,9.0,3.0,1.0,59,4.916666666666667,78.4,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-07-19,3.0,2.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,25,12.0,2.0833333333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,10.0,9.0,10.0,6.0,10.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,67,5.583333333333333,78.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-07-21,,,,,,,,0.0,2.0,2.0,1.0,3.0,8,5.0,1.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,1.0,4.0,10.0,13.0,14.0,42,8.4,78.6,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-07-22,1.0,3.0,0.0,3.0,1.0,4.0,1.0,,,,,,13,7.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1,0.14285714285714285,12.0,10.0,8.0,5.0,7.0,8.0,4.0,,,,,,54,7.714285714285714,78.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-07-24,5.0,1.0,2.0,8.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,33,12.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,7.0,5.0,8.0,7.0,14.0,4.0,5.0,6.0,11.0,1.0,4.0,77,6.416666666666667,78.6,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-07-26,2.0,2.0,3.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,1.0,4.0,26,12.0,2.1666666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,12.0,7.0,8.0,8.0,9.0,5.0,1.0,0.0,1.0,3.0,1.0,5.0,60,5.0,78.6,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-07-28,,,,,,,,0.0,2.0,3.0,1.0,6.0,12,5.0,2.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,7.0,4.0,3.0,12.0,26,5.2,78.6,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-07-29,1.0,2.0,1.0,3.0,1.0,4.0,2.0,,,,,,14,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,2,0.2857142857142857,3.0,8.0,6.0,5.0,9.0,4.0,5.0,,,,,,40,5.714285714285714,77.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-07-31,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,32,12.0,2.6666666666666665,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6,0.5,22.0,16.0,10.0,5.0,7.0,12.0,6.0,0.0,10.0,6.0,0.0,5.0,99,8.25,78.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-02,3.0,0.0,3.0,4.0,6.0,3.0,3.0,1.0,0.0,3.0,4.0,0.0,30,12.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0.25,7.0,13.0,14.0,6.0,9.0,9.0,12.0,1.0,2.0,7.0,4.0,1.0,85,7.083333333333333,77.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-04,,,,,,,,3.0,4.0,2.0,2.0,3.0,14,5.0,2.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,5.0,4.0,7.0,11.0,18.0,45,9.0,78.4,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-08-05,0.0,5.0,2.0,2.0,3.0,0.0,0.0,,,,,,12,7.0,1.7142857142857142,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,4,0.5714285714285714,8.0,14.0,10.0,10.0,11.0,7.0,3.0,,,,,,63,9.0,78.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-08-07,5.0,6.0,0.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,36,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.25,7.0,10.0,25.0,7.0,6.0,6.0,11.0,1.0,7.0,13.0,14.0,6.0,113,9.416666666666666,77.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-09,3.0,1.0,4.0,4.0,3.0,3.0,7.0,2.0,1.0,0.0,3.0,0.0,31,12.0,2.5833333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,6.0,11.0,15.0,13.0,8.0,14.0,17.0,1.0,4.0,8.0,9.0,5.0,111,9.25,77.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-11,,,,,,,,0.0,3.0,3.0,2.0,5.0,13,5.0,2.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,6.0,3.0,1.0,7.0,17,3.4,78.2,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2018-08-12,0.0,2.0,2.0,6.0,1.0,5.0,0.0,,,,,,16,7.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,6.0,9.0,10.0,11.0,10.0,12.0,4.0,,,,,,62,8.857142857142858,78.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-08-14,2.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,32,12.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,11.0,6.0,4.0,7.0,5.0,8.0,5.0,13.0,3.0,6.0,8.0,93,7.75,77.6,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-16,2.0,0.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,3.0,0.0,2.0,24,12.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,5.0,1.0,9.0,6.0,9.0,9.0,6.0,3.0,6.0,4.0,2.0,5.0,65,5.416666666666667,77.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2018-08-18,,,,,,,,2.0,1.0,0.0,4.0,3.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,1.0,4.0,3.0,8.0,4.0,20,4.0,77.6,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-08-19,2.0,2.0,1.0,8.0,0.0,2.0,0.0,,,,,,15,7.0,2.142857142857143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,2,0.2857142857142857,8.0,13.0,11.0,5.0,5.0,5.0,4.0,,,,,,51,7.285714285714286,77.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-08-21,3.0,8.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,22,12.0,1.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,13.0,8.0,6.0,4.0,5.0,4.0,10.0,1.0,4.0,6.0,1.0,0.0,62,5.166666666666667,77.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-08-23,1.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,21,12.0,1.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,9.0,2.0,7.0,3.0,8.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,54,4.5,77.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-08-25,,,,,,,,3.0,1.0,1.0,2.0,3.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,14.0,10.0,4.0,9.0,10.0,47,9.4,78.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-08-26,3.0,5.0,1.0,0.0,0.0,3.0,2.0,,,,,,14,7.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,,,,,,4,0.5714285714285714,10.0,14.0,6.0,8.0,6.0,4.0,2.0,,,,,,50,7.142857142857143,77.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-08-28,3.0,0.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,2.0,2.0,28,12.0,2.3333333333333335,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.3333333333333333,12.0,5.0,9.0,9.0,6.0,3.0,10.0,3.0,9.0,2.0,1.0,4.0,73,6.083333333333333,77.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-08-30,1.0,0.0,6.0,8.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,26,12.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3,0.25,3.0,4.0,12.0,7.0,6.0,14.0,11.0,0.0,4.0,1.0,0.0,2.0,64,5.333333333333333,76.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2018-09-01,,,,,,,,0.0,2.0,0.0,4.0,4.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,1.0,0.0,1.0,3.0,5,1.0,77.4,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018-09-02,0.0,3.0,0.0,4.0,4.0,2.0,1.0,,,,,,14,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,12.0,15.0,8.0,8.0,7.0,7.0,7.0,,,,,,64,9.142857142857142,76.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-09-04,5.0,1.0,1.0,8.0,4.0,2.0,6.0,0.0,2.0,0.0,1.0,1.0,31,12.0,2.5833333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,18.0,8.0,7.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,59,4.916666666666667,76.6,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-09-06,3.0,3.0,5.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,23,12.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,6.0,12.0,5.0,10.0,5.0,10.0,15.0,1.0,3.0,4.0,6.0,4.0,81,6.75,76.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-09-08,,,,,,,,4.0,1.0,0.0,1.0,2.0,8,5.0,1.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,27.0,2.0,3.0,1.0,3.0,36,7.2,77.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-09-09,4.0,2.0,2.0,5.0,2.0,3.0,0.0,,,,,,18,7.0,2.5714285714285716,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,2,0.2857142857142857,16.0,13.0,10.0,13.0,7.0,14.0,5.0,,,,,,78,11.142857142857142,77.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-09-11,0.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,34,12.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,5.0,11.0,10.0,9.0,11.0,9.0,9.0,1.0,6.0,5.0,2.0,2.0,80,6.666666666666667,76.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2018-09-13,5.0,1.0,2.0,3.0,7.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,30,12.0,2.5,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,0.4166666666666667,12.0,14.0,13.0,14.0,4.0,9.0,13.0,0.0,3.0,1.0,0.0,1.0,84,7.0,76.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2018-09-15,,,,,,,,3.0,3.0,3.0,0.0,1.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,3.0,4.0,4.0,5.0,11.0,27,5.4,76.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-09-16,1.0,6.0,0.0,3.0,1.0,0.0,2.0,,,,,,13,7.0,1.8571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,5.0,9.0,8.0,11.0,7.0,7.0,5.0,,,,,,52,7.428571428571429,76.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-09-18,2.0,2.0,1.0,4.0,4.0,6.0,6.0,2.0,1.0,3.0,1.0,3.0,35,12.0,2.9166666666666665,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,6.0,11.0,3.0,2.0,4.0,9.0,8.0,3.0,4.0,5.0,0.0,9.0,64,5.333333333333333,76.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-09-20,2.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,14,12.0,1.1666666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7,0.5833333333333334,2.0,5.0,6.0,5.0,2.0,5.0,1.0,0.0,3.0,4.0,5.0,3.0,41,3.4166666666666665,76.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2018-09-22,,,,,,,,2.0,1.0,3.0,2.0,4.0,12,5.0,2.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,3.0,1.0,7.0,4.0,4.0,19,3.8,75.8,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-09-23,1.0,5.0,2.0,2.0,0.0,1.0,0.0,,,,,,11,7.0,1.5714285714285714,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,,,,,5,0.7142857142857143,6.0,7.0,3.0,12.0,5.0,6.0,3.0,,,,,,42,6.0,75.6,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-09-25,3.0,6.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,27,12.0,2.25,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.4166666666666667,14.0,12.0,14.0,7.0,14.0,19.0,15.0,3.0,2.0,8.0,1.0,5.0,114,9.5,75.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2018-09-27,0.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,12,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.25,5.0,3.0,4.0,6.0,2.0,5.0,5.0,0.0,1.0,4.0,2.0,5.0,42,3.5,75.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2018-09-29,,,,,,,,2.0,0.0,1.0,3.0,4.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,2.0,2.0,3.0,9.0,3.0,19,3.8,75.6,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-09-30,4.0,0.0,1.0,0.0,0.0,4.0,0.0,,,,,,9,7.0,1.2857142857142858,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,3,0.42857142857142855,5.0,6.0,3.0,3.0,0.0,10.0,0.0,,,,,,27,3.857142857142857,75.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2018-10-02,5.0,0.0,2.0,0.0,2.0,9.0,8.0,0.0,2.0,5.0,1.0,4.0,38,12.0,3.1666666666666665,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,9,0.75,13.0,0.0,14.0,12.0,8.0,9.0,12.0,3.0,8.0,5.0,0.0,7.0,91,7.583333333333333,75.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
